offset,tt,src_easting_original,src_northing_original,src_elevation,rec_easting_original,rec_northing_original,rec_elevation,src_easting,src_northing,rec_easting,rec_northing,src_name,rec_name
383.73,0.28523000000000004,2702819.13,1172938.19,2289.82,2702435.43,1172933.77,2249.22,1619.1299999998882,1438.1899999999441,1235.4300000001676,1433.7700000000186,1619_1438,1235_1434
383.78,0.36912,2701986.589996,1172391.8699951,1946.76,2702153.099998,1172737.65,2173.04,786.5899959998205,891.869995099958,953.0999980000779,1237.6499999999069, 787_ 892, 953_1238
383.87,0.33676999999999996,2702126.029999,1172633.5900002,2101.59,2701931.350006,1172302.75,1884.26,926.0299990000203,1133.5900002000853,731.3500060001388,802.75, 926_1134, 731_ 803
383.91,,2701922.860001,1172301.2000122,1883.35,2701736.959991,1171965.2999878,1691.69,722.8600010001101,801.2000122000463,536.959991000127,465.29998779995367, 723_ 801, 537_ 465
384.06,0.18616999999999997,2701820.700012,1172102.5400085,1769.89,2701625.339996,1171771.8800049,1573.75,620.700011999812,602.5400084999856,425.33999599982053,271.88000490004197, 621_ 603, 425_ 272
384.21,0.30418,2701865.770004,1172939.88,2179.24,2702249.65,1172955.8,2262.14,665.7700040000491,1439.8799999998882,1049.6499999999069,1455.8000000000466, 666_1440,1050_1456
384.23,0.27508,2702014.110001,1172440.7700043,1978.09,2701820.399994,1172108.9400024,1771.72,814.1100010001101,940.770004299935,620.3999939998612,608.9400023999624, 814_ 941, 620_ 609
384.37,0.22388999999999998,2701733.420013,1171957.4400024,1687.45,2701902.929993,1172302.4100037,1884.99,533.4200129997917,457.4400023999624,702.9299929998815,802.4100037000608, 533_ 457, 703_ 802
384.42,0.39463,2702041.43,1172488.1299973,2012.52,2702209.81,1172833.71,2229.32,841.4300000001676,988.1299972999841,1009.8100000000559,1333.7099999999627, 841_ 988,1010_1334
384.67,0.31087,2702070.61,1172537.8499985,2047.74,2701876.380005,1172205.8200073,1826.27,870.6099999998696,1037.8499984999653,676.3800050001591,705.8200073000044, 871_1038, 676_ 706
384.97,0.33594,2702099.559999,1172586.6999998,2073.61,2701903.899994,1172255.1600037,1855.57,899.5599989998154,1086.699999799952,703.8999939998612,755.1600037000608, 900_1087, 704_ 755
385.27,,2702211.29,1172778.71,2209.33,2702015.209999,1172447.0699997,1980.88,1011.2900000000373,1278.7099999999627,815.209999000188,947.0699996999465,1011_1279, 815_ 947
385.31,0.18321,2701647.559998,1171813.8499756,1594.16,2701820.179993,1172158.3299866,1787.37,447.55999800004065,313.84997559990734,620.1799929998815,658.3299865999725, 448_ 314, 620_ 658
385.4,0.40828,2702174.029999,1172736.72,2177.18,2701988.580002,1172398.8699951,1950.51,974.0299990000203,1236.719999999972,788.5800020000897,898.869995099958, 974_1237, 789_ 899
385.59,,2702265.08,1172876.49,2236.29,2702070.41,1172543.6499996,2050.86,1065.0800000000745,1376.4899999999907,870.410000000149,1043.6499995999038,1065_1376, 870_1044
386.04,0.2361,2701762.579987,1172003.8699951,1716.71,2701931.75,1172350.8699951,1920.26,562.5799870002083,503.86999509995803,731.75,850.869995099958, 563_ 504, 732_ 851
386.05,0.28344,2701844.809998,1172148.25,1795.42,2702014.07,1172495.2200012,2008.13,644.8099980000407,648.25,814.0699999998324,995.2200011999812, 645_ 648, 814_ 995
386.38,,2701903.330002,1172251.4500122,1854.75,2701709.709991,1171917.0800171,1658.83,703.3300020000897,751.4500122000463,509.70999100012705,417.0800171000883, 703_ 751, 510_ 417
386.68,0.28348,2702764.17,1172937.64,2291.74,2702377.54,1172931.39,2247.1,1564.1699999999255,1437.6399999998976,1177.5400000000373,1431.3899999998976,1564_1438,1178_1431
