station_number,northing_original,easting_original,elevation,easting,northing
2162,1172834.6034,2702532.1038,2212.1842,1332.1038000001572,1334.6033999999054
2163,1172834.162,2702531.209,2211.972,1331.2089999997988,1334.1620000000112
2164,1172833.48057143,2702530.47457143,2211.91142857143,1330.4745714301243,1333.4805714299437
2165,1172832.79914286,2702529.74014286,2211.85085714286,1329.7401428599842,1332.799142860109
2166,1172832.11771429,2702529.00571429,2211.79028571429,1329.005714289844,1332.1177142900415
2167,1172831.43628571,2702528.27128571,2211.72971428571,1328.271285709925,1331.4362857099622
2168,1172830.75485714,2702527.53685714,2211.66914285714,1327.5368571397848,1330.7548571398947
2169,1172830.07342857,2702526.80242857,2211.60857142857,1326.8024285701104,1330.07342857006
2170,1172829.392,2702526.068,2211.548,1326.0679999999702,1329.3919999999925
2171,1172829.13354545,2702525.18927273,2211.666,1325.1892727301456,1329.133545449935
2172,1172828.87509091,2702524.31054545,2211.784,1324.3105454500765,1328.875090909889
2173,1172828.61663636,2702523.43181818,2211.902,1323.4318181797862,1328.6166363600641
2174,1172828.35818182,2702522.55309091,2212.02,1322.5530909099616,1328.3581818200182
2175,1172828.09972727,2702521.67436364,2212.138,1321.674363640137,1328.0997272699606
2176,1172827.84127273,2702520.79563636,2212.256,1320.7956363600679,1327.8412727299146
2177,1172827.58281818,2702519.91690909,2212.374,1319.9169090897776,1327.5828181800898
2178,1172827.32436364,2702519.03818182,2212.492,1319.038181819953,1327.3243636400439
2179,1172827.06590909,2702518.15945455,2212.61,1318.1594545501284,1327.0659090899862
2180,1172826.80745455,2702517.28072727,2212.728,1317.2807272700593,1326.8074545499403
2181,1172826.549,2702516.402,2212.846,1316.401999999769,1326.5490000001155
2182,1172826.0929,2702515.611,2212.9153,1315.6110000000335,1326.092900000047
2183,1172825.6368,2702514.82,2212.9846,1314.8199999998324,1325.6367999999784
2184,1172825.1807,2702514.029,2213.0539,1314.0290000000969,1325.1806999999098
2185,1172824.7246,2702513.238,2213.1232,1313.2379999998957,1324.7246000000741
2186,1172824.2685,2702512.447,2213.1925,1312.4470000001602,1324.2685000000056
2187,1172823.8124,2702511.656,2213.2618,1311.655999999959,1323.812399999937
2188,1172823.3563,2702510.865,2213.3311,1310.8650000002235,1323.3563000001013
2189,1172822.9002,2702510.074,2213.4004,1310.0740000000224,1322.9002000000328
2190,1172822.4441,2702509.283,2213.4697,1309.2829999998212,1322.4440999999642
2191,1172821.988,2702508.492,2213.539,1308.4920000000857,1321.9879999998957
2192,1172821.56666667,2702507.65755556,2213.48055555556,1307.6575555601157,1321.5666666699108
2193,1172821.14533333,2702506.82311111,2213.42211111111,1306.8231111099012,1321.1453333299141
2194,1172820.724,2702505.98866667,2213.36366666667,1305.9886666699313,1320.7239999999292
2195,1172820.30266667,2702505.15422222,2213.30522222222,1305.1542222201824,1320.3026666699443
2196,1172819.88133333,2702504.31977778,2213.24677777778,1304.3197777802125,1319.8813333299477
2197,1172819.46,2702503.48533333,2213.18833333333,1303.485333329998,1319.4599999999627
2198,1172819.03866667,2702502.65088889,2213.12988888889,1302.650888890028,1319.0386666699778
2199,1172818.61733333,2702501.81644444,2213.07144444444,1301.8164444398135,1318.6173333299812
2200,1172818.196,2702500.982,2213.013,1300.9819999998435,1318.1959999999963
2201,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2202,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2203,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2204,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2205,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2206,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2207,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2208,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2209,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2210,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2211,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2212,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2213,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2214,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2215,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2216,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2217,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2218,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2219,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2220,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2221,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2222,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2223,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2224,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2225,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2226,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2227,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2228,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2229,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2230,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2231,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2232,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2233,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2234,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2235,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2236,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2237,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2238,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2239,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2240,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2241,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2242,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2243,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2244,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2245,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2246,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2247,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2248,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2249,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2250,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2251,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2252,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2253,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2254,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2255,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2256,1172817.553,2702498.587,2212.927,1298.586999999825,1317.5530000000726
2257,1172817.107,2702495.601,2212.935,1295.6009999997914,1317.1070000000764
2258,1172817.1214,2702494.678,2212.9342,1294.6779999998398,1317.1214000000618
2259,1172817.1358,2702493.755,2212.9334,1293.7549999998882,1317.1358000000473
2260,1172817.1502,2702492.832,2212.9326,1292.8319999999367,1317.1502000000328
2261,1172817.1646,2702491.909,2212.9318,1291.908999999985,1317.1646000000183
2262,1172817.179,2702490.986,2212.931,1290.9860000000335,1317.1790000000037
2263,1172817.18238462,2702489.98946154,2212.90446153846,1289.9894615397789,1317.182384619955
2264,1172817.18576923,2702488.99292308,2212.87792307692,1288.9929230799899,1317.1857692298945
2265,1172817.18915385,2702487.99638462,2212.85138461538,1287.9963846202008,1317.1891538500786
2266,1172817.19253846,2702486.99984615,2212.82484615385,1286.9998461501673,1317.192538460018
2267,1172817.19592308,2702486.00330769,2212.79830769231,1286.0033076899126,1317.1959230799694
2268,1172817.19930769,2702485.00676923,2212.77176923077,1285.0067692301236,1317.199307689909
2269,1172817.20269231,2702484.01023077,2212.74523076923,1284.010230769869,1317.202692310093
2270,1172817.20607692,2702483.01369231,2212.71869230769,1283.01369231008,1317.2060769200325
2271,1172817.20946154,2702482.01715385,2212.69215384615,1282.0171538498253,1317.2094615399837
2272,1172817.21284615,2702481.02061538,2212.66561538462,1281.0206153797917,1317.2128461499233
2273,1172817.21623077,2702480.02407692,2212.63907692308,1280.0240769200027,1317.2162307701074
2274,1172817.21961538,2702479.02753846,2212.61253846154,1279.0275384602137,1317.219615380047
2275,1172817.223,2702478.031,2212.586,1278.030999999959,1317.2229999999981
2276,1172817.13608333,2702477.06391667,2212.51441666667,1277.0639166701585,1317.1360833300278
2277,1172817.04916667,2702476.09683333,2212.44283333333,1276.0968333301134,1317.049166670069
2278,1172816.96225,2702475.12975,2212.37125,1275.1297499998473,1316.9622500000987
2279,1172816.87533333,2702474.16266667,2212.29966666667,1274.1626666700467,1316.8753333298955
2280,1172816.78841667,2702473.19558333,2212.22808333333,1273.1955833300017,1316.7884166699369
2281,1172816.7015,2702472.2285,2212.1565,1272.2285000002012,1316.7014999999665
2282,1172816.61458333,2702471.26141667,2212.08491666667,1271.261416669935,1316.614583329996
2283,1172816.52766667,2702470.29433333,2212.01333333333,1270.29433332989,1316.5276666700374
2284,1172816.44075,2702469.32725,2211.94175,1269.3272500000894,1316.440750000067
2285,1172816.35383333,2702468.36016667,2211.87016666667,1268.3601666698232,1316.3538333300967
2286,1172816.26691667,2702467.39308333,2211.79858333333,1267.3930833297782,1316.2669166699052
2287,1172816.18,2702466.426,2211.727,1266.4259999999776,1316.1799999999348
2288,1172816.5053,2702465.5438,2211.663,1265.5438000001013,1316.505300000077
2289,1172816.8306,2702464.6616,2211.599,1264.661600000225,1316.8305999999866
2290,1172817.1559,2702463.7794,2211.535,1263.779399999883,1317.155899999896
2291,1172817.4812,2702462.8972,2211.471,1262.8972000000067,1317.4812000000384
2292,1172817.8065,2702462.015,2211.407,1262.0150000001304,1317.8064999999478
2293,1172818.1318,2702461.1328,2211.343,1261.1327999997884,1318.1318000000902
2294,1172818.4571,2702460.2506,2211.279,1260.250599999912,1318.4570999999996
2295,1172818.7824,2702459.3684,2211.215,1259.3684000000358,1318.782399999909
2296,1172819.1077,2702458.4862,2211.151,1258.4862000001594,1319.1077000000514
2297,1172819.433,2702457.604,2211.087,1257.6039999998175,1319.4329999999609
2298,1172819.516,2702456.66115385,2211.02807692308,1256.6611538501456,1319.5160000000615
2299,1172819.599,2702455.71830769,2210.96915384615,1255.7183076902293,1319.5989999999292
2300,1172819.682,2702454.77546154,2210.91023076923,1254.7754615400918,1319.6820000000298
2301,1172819.765,2702453.83261538,2210.85130769231,1253.8326153801754,1319.7649999998976
2302,1172819.848,2702452.88976923,2210.79238461538,1252.889769230038,1319.8479999999981
2303,1172819.931,2702451.94692308,2210.73346153846,1251.9469230799004,1319.9310000000987
2304,1172820.014,2702451.00407692,2210.67453846154,1251.004076919984,1320.0139999999665
2305,1172820.097,2702450.06123077,2210.61561538462,1250.0612307698466,1320.097000000067
2306,1172820.18,2702449.11838462,2210.55669230769,1249.1183846201748,1320.1799999999348
2307,1172820.263,2702448.17553846,2210.49776923077,1248.1755384597927,1320.2630000000354
2308,1172820.346,2702447.23269231,2210.43884615385,1247.232692310121,1320.3459999999031
2309,1172820.429,2702446.28984615,2210.37992307692,1246.2898461502045,1320.4290000000037
2310,1172820.512,2702445.347,2210.321,1245.347000000067,1320.5120000001043
2311,1172820.85727273,2702444.44309091,2210.35,1244.443090910092,1320.857272729976
2312,1172821.20254545,2702443.53918182,2210.379,1243.539181820117,1321.202545450069
2313,1172821.54781818,2702442.63527273,2210.408,1242.6352727301419,1321.5478181799408
2314,1172821.89309091,2702441.73136364,2210.437,1241.7313636401668,1321.8930909100454
2315,1172822.23836364,2702440.82745455,2210.466,1240.8274545501918,1322.2383636399172
2316,1172822.58363636,2702439.92354545,2210.495,1239.9235454499722,1322.5836363600101
2317,1172822.92890909,2702439.01963636,2210.524,1239.019636359997,1322.9289090901148
2318,1172823.27418182,2702438.11572727,2210.553,1238.115727270022,1323.2741818199866
2319,1172823.61945455,2702437.21181818,2210.582,1237.211818180047,1323.6194545500912
2320,1172823.96472727,2702436.30790909,2210.611,1236.307909090072,1323.9647272699513
2321,1172824.31,2702435.404,2210.64,1235.4040000000969,1324.3100000000559
2322,1172824.38781818,2702434.39963636,2210.57209090909,1234.3996363598853,1324.3878181800246
2323,1172824.46563636,2702433.39527273,2210.50418181818,1233.3952727299184,1324.4656363599934
2324,1172824.54345455,2702432.39090909,2210.43627272727,1232.3909090901725,1324.5434545499738
2325,1172824.62127273,2702431.38654545,2210.36836363636,1231.386545449961,1324.6212727299426
2326,1172824.69909091,2702430.38218182,2210.30045454545,1230.382181819994,1324.6990909099113
2327,1172824.77690909,2702429.37781818,2210.23254545455,1229.3778181797825,1324.776909090113
2328,1172824.85472727,2702428.37345455,2210.16463636364,1228.3734545498155,1324.8547272700816
2329,1172824.93254545,2702427.36909091,2210.09672727273,1227.3690909100696,1324.9325454500504
2330,1172825.01036364,2702426.36472727,2210.02881818182,1226.3647272698581,1325.0103636400308
2331,1172825.08818182,2702425.36036364,2209.96090909091,1225.3603636398911,1325.0881818199996
2332,1172825.166,2702424.356,2209.893,1224.3560000001453,1325.1659999999683
2333,1172825.2125,2702423.42966667,2209.80825,1223.4296666700393,1325.2124999999069
2334,1172825.259,2702422.50333333,2209.7235,1222.5033333301544,1325.2590000000782
2335,1172825.3055,2702421.577,2209.63875,1221.5770000000484,1325.3055000000168
2336,1172825.352,2702420.65066667,2209.554,1220.6506666699424,1325.3519999999553
2337,1172825.3985,2702419.72433333,2209.46925,1219.7243333300576,1325.3984999998938
2338,1172825.445,2702418.798,2209.3845,1218.7979999999516,1325.4450000000652
2339,1172825.4915,2702417.87166667,2209.29975,1217.8716666698456,1325.4915000000037
2340,1172825.538,2702416.94533333,2209.215,1216.9453333299607,1325.5379999999423
2341,1172825.5845,2702416.019,2209.13025,1216.0189999998547,1325.5845000001136
2342,1172825.631,2702415.09266667,2209.0455,1215.0926666702144,1325.6310000000522
2343,1172825.6775,2702414.16633333,2208.96075,1214.1663333298638,1325.6774999999907
2344,1172825.724,2702413.24,2208.876,1213.2400000002235,1325.7239999999292
2345,1172825.93575,2702412.334375,2208.848125,1212.3343750000931,1325.935749999946
2346,1172826.1475,2702411.42875,2208.82025,1211.4287499999627,1326.1474999999627
2347,1172826.35925,2702410.523125,2208.792375,1210.5231249998324,1326.3592499999795
2348,1172826.571,2702409.6175,2208.7645,1209.6175000001676,1326.5709999999963
2349,1172826.78275,2702408.711875,2208.736625,1208.7118750000373,1326.782750000013
2350,1172826.9945,2702407.80625,2208.70875,1207.8062499999069,1326.9945000000298
2351,1172827.20625,2702406.900625,2208.680875,1206.9006249997765,1327.2062500000466
2352,1172827.418,2702405.995,2208.653,1205.9950000001118,1327.4180000000633
2353,1172827.46883333,2702404.98316667,2208.63391666667,1204.983166669961,1327.4688333300874
2354,1172827.51966667,2702403.97133333,2208.61483333333,1203.9713333300315,1327.5196666698903
2355,1172827.5705,2702402.9595,2208.59575,1202.9594999998808,1327.5704999999143
2356,1172827.62133333,2702401.94766667,2208.57666666667,1201.9476666701958,1327.6213333299384
2357,1172827.67216667,2702400.93583333,2208.55758333333,1200.9358333298005,1327.672166669974
2358,1172827.723,2702399.924,2208.5385,1199.9240000001155,1327.7229999999981
2359,1172827.77383333,2702398.91216667,2208.51941666667,1198.9121666699648,1327.7738333300222
2360,1172827.82466667,2702397.90033333,2208.50033333333,1197.9003333300352,1327.824666670058
2361,1172827.8755,2702396.8885,2208.48125,1196.8884999998845,1327.875500000082
2362,1172827.92633333,2702395.87666667,2208.46216666667,1195.8766666701995,1327.926333330106
2363,1172827.97716667,2702394.86483333,2208.44308333333,1194.8648333298042,1327.977166669909
2364,1172828.028,2702393.853,2208.424,1193.8530000001192,1328.027999999933
2365,1172827.81361538,2702392.91623077,2208.39123076923,1192.916230769828,1327.8136153800879
2366,1172827.59923077,2702391.97946154,2208.35846153846,1191.9794615400024,1327.5992307700217
2367,1172827.38484615,2702391.04269231,2208.32569230769,1191.0426923101768,1327.3848461499438
2368,1172827.17046154,2702390.10592308,2208.29292307692,1190.1059230798855,1327.1704615401104
2369,1172826.95607692,2702389.16915385,2208.26015384615,1189.16915385006,1326.9560769200325
2370,1172826.74169231,2702388.23238462,2208.22738461538,1188.2323846197687,1326.7416923099663
2371,1172826.52730769,2702387.29561538,2208.19461538462,1187.2956153801642,1326.5273076898884
2372,1172826.31292308,2702386.35884615,2208.16184615385,1186.358846149873,1326.312923080055
2373,1172826.09853846,2702385.42207692,2208.12907692308,1185.4220769200474,1326.0985384599771
2374,1172825.88415385,2702384.48530769,2208.09630769231,1184.4853076902218,1325.884153849911
2375,1172825.66976923,2702383.54853846,2208.06353846154,1183.5485384599306,1325.6697692300659
2376,1172825.45538462,2702382.61176923,2208.03076923077,1182.611769230105,1325.4553846199997
2377,1172825.241,2702381.675,2207.998,1181.6749999998137,1325.2409999999218
2378,1172825.3865,2702380.620125,2208.24925,1180.6201249998994,1325.3865000000224
2379,1172825.532,2702379.56525,2208.5005,1179.565249999985,1325.53199999989
2380,1172825.6775,2702378.510375,2208.75175,1178.5103750000708,1325.6774999999907
2381,1172825.823,2702377.4555,2209.003,1177.4555000001565,1325.8230000000913
2382,1172825.9685,2702376.400625,2209.25425,1176.4006249997765,1325.968499999959
2383,1172826.114,2702375.34575,2209.5055,1175.3457499998622,1326.1140000000596
2384,1172826.2595,2702374.290875,2209.75675,1174.2908749999478,1326.2594999999274
2385,1172826.405,2702373.236,2210.008,1173.2360000000335,1326.405000000028
2386,1172826.49775,2702372.28283333,2210.15441666667,1172.2828333298676,1326.4977500000969
2387,1172826.5905,2702371.32966667,2210.30083333333,1171.3296666699462,1326.590499999933
2388,1172826.68325,2702370.3765,2210.44725,1170.3764999997802,1326.6832500000019
2389,1172826.776,2702369.42333333,2210.59366666667,1169.42333333008,1326.7760000000708
2390,1172826.86875,2702368.47016667,2210.74008333333,1168.4701666701585,1326.8687499999069
2391,1172826.9615,2702367.517,2210.8865,1167.5169999999925,1326.9614999999758
2392,1172827.05425,2702366.56383333,2211.03291666667,1166.5638333298266,1327.0542500000447
2393,1172827.147,2702365.61066667,2211.17933333333,1165.6106666699052,1327.1470000001136
2394,1172827.23975,2702364.6575,2211.32575,1164.657500000205,1327.2397499999497
2395,1172827.3325,2702363.70433333,2211.47216666667,1163.704333330039,1327.3325000000186
2396,1172827.42525,2702362.75116667,2211.61858333333,1162.7511666701175,1327.4252500000875
2397,1172827.518,2702361.798,2211.765,1161.7979999999516,1327.5179999999236
2398,1172827.58772727,2702360.852,2212.07472727273,1160.8519999999553,1327.587727270089
2399,1172827.65745455,2702359.906,2212.38445454545,1159.905999999959,1327.6574545500334
2400,1172827.72718182,2702358.96,2212.69418181818,1158.9599999999627,1327.727181819966
2401,1172827.79690909,2702358.014,2213.00390909091,1158.0139999999665,1327.7969090898987
2402,1172827.86663636,2702357.068,2213.31363636364,1157.0679999999702,1327.8666363600641
2403,1172827.93636364,2702356.122,2213.62336363636,1156.121999999974,1327.9363636400085
2404,1172828.00609091,2702355.176,2213.93309090909,1155.1759999999776,1328.0060909099411
2405,1172828.07581818,2702354.23,2214.24281818182,1154.2299999999814,1328.0758181801066
2406,1172828.14554545,2702353.284,2214.55254545455,1153.283999999985,1328.1455454500392
2407,1172828.21527273,2702352.338,2214.86227272727,1152.3379999999888,1328.2152727299836
2408,1172828.285,2702351.392,2215.172,1151.3919999999925,1328.2849999999162
2409,1172828.0693,2702350.4677,2215.352,1150.467699999921,1328.0693000000902
2410,1172827.8536,2702349.5434,2215.532,1149.5433999998495,1327.8536000000313
2411,1172827.6379,2702348.6191,2215.712,1148.619099999778,1327.6378999999724
2412,1172827.4222,2702347.6948,2215.892,1147.694800000172,1327.4221999999136
2413,1172827.2065,2702346.7705,2216.072,1146.7705000001006,1327.2065000000875
2414,1172826.9908,2702345.8462,2216.252,1145.846200000029,1326.9908000000287
2415,1172826.7751,2702344.9219,2216.432,1144.9218999999575,1326.7750999999698
2416,1172826.5594,2702343.9976,2216.612,1143.997599999886,1326.559399999911
2417,1172826.3437,2702343.0733,2216.792,1143.0732999998145,1326.343700000085
2418,1172826.128,2702342.149,2216.972,1142.1490000002086,1326.128000000026
2419,1172825.90218182,2702341.18272727,2217.08636363636,1141.1827272698283,1325.9021818200126
2420,1172825.67636364,2702340.21645455,2217.20072727273,1140.2164545501582,1325.6763636399992
2421,1172825.45054545,2702339.25018182,2217.31509090909,1139.250181819778,1325.450545449974
2422,1172825.22472727,2702338.28390909,2217.42945454545,1138.2839090898633,1325.2247272699606
2423,1172824.99890909,2702337.31763636,2217.54381818182,1137.3176363599487,1324.9989090899471
2424,1172824.77309091,2702336.35136364,2217.65818181818,1136.351363639813,1324.7730909099337
2425,1172824.54727273,2702335.38509091,2217.77254545455,1135.3850909098983,1324.5472727299202
2426,1172824.32145455,2702334.41881818,2217.88690909091,1134.4188181799836,1324.3214545499068
2427,1172824.09563636,2702333.45254545,2218.00127272727,1133.452545450069,1324.0956363601144
2428,1172823.86981818,2702332.48627273,2218.11563636364,1132.4862727299333,1323.869818180101
2429,1172823.644,2702331.52,2218.23,1131.5200000000186,1323.6440000000875
2430,1172823.48523077,2702330.51061539,2218.34607692308,1130.510615389794,1323.485230769962
2431,1172823.32646154,2702329.50123077,2218.46215384615,1129.5012307697907,1323.3264615400694
2432,1172823.16769231,2702328.49184615,2218.57823076923,1128.4918461497873,1323.167692309944
2433,1172823.00892308,2702327.48246154,2218.69430769231,1127.4824615400285,1323.0089230800513
2434,1172822.85015385,2702326.47307692,2218.81038461538,1126.473076920025,1322.8501538499258
2435,1172822.69138462,2702325.46369231,2218.92646153846,1125.4636923098005,1322.6913846200332
2436,1172822.53261538,2702324.45430769,2219.04253846154,1124.4543076897971,1322.532615379896
2437,1172822.37384615,2702323.44492308,2219.15861538462,1123.4449230800383,1322.3738461500034
2438,1172822.21507692,2702322.43553846,2219.27469230769,1122.4355384600349,1322.2150769201107
2439,1172822.05630769,2702321.42615385,2219.39076923077,1121.4261538498104,1322.0563076899853
2440,1172821.89753846,2702320.41676923,2219.50684615385,1120.416769229807,1321.8975384600926
2441,1172821.73876923,2702319.40738462,2219.62292307692,1119.407384620048,1321.7387692299671
2442,1172821.58,2702318.398,2219.739,1118.3980000000447,1321.5800000000745
2443,1172821.4295,2702317.486625,2219.847,1117.4866249999031,1321.4295000000857
2444,1172821.279,2702316.57525,2219.955,1116.5752500002272,1321.2790000000969
2445,1172821.1285,2702315.663875,2220.063,1115.6638750000857,1321.128500000108
2446,1172820.978,2702314.7525,2220.171,1114.7524999999441,1320.9779999998864
2447,1172820.8275,2702313.841125,2220.279,1113.8411249998026,1320.8274999998976
2448,1172820.677,2702312.92975,2220.387,1112.9297500001267,1320.6769999999087
2449,1172820.5265,2702312.018375,2220.495,1112.018374999985,1320.52649999992
2450,1172820.376,2702311.107,2220.603,1111.1069999998435,1320.375999999931
2451,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2452,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2453,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2454,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2455,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2456,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2457,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2458,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2459,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2460,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2461,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2462,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2463,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2464,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2465,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2466,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2467,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2468,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2469,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2470,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2471,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2472,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2473,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2474,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2475,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2476,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2477,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2478,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2479,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2480,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2481,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2482,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2483,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2484,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2485,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2486,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2487,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2488,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2489,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2490,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2491,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2492,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2493,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2494,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2495,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2496,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2497,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2498,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2499,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2500,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2501,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2502,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2503,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2504,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2505,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
2506,1172818.915,2702310.11,2220.509,1110.1099999998696,1318.9150000000373
